Codigo,Descripcion,Unidad,Valor Unitario
6214,SOPORTE TIPO CUELGA 3,UND,3500.0
6215,SOPORTE TIPO CUELGA 2,UND,2100.0
6216,SOPORTE TIPO CUELGA 1 14,UND,2000.0
6218,SOPORTE SISMICO LONGI 3,UND,83300.0
6219,SOPORTE SISMICO LONGI 2,UND,83300.0
6220,SOPORTE SISMICO LONGI 1-14,UND,83300.0
6222,SOPORTE SISMICO LATERAL 3,UND,88100.0
6223,SOPORTE SISMICO LATERAL 2,UND,88100.0
6224,SOPORTE SISMICO LATER 1-14,UND,88100.0
001302,TEE AC 1X 1,UND,9850.0
001301,TEE AC 1 CUARTO,UND,11600.0
1300,"TEE AC 1,1/2 x 1,1/2",UND,4408.0
001298,"TEE AC 2,1/2 x 2,1/2",UND,15776.0
001297,TEE AC 3X 3RANURA,UND,35800.0
001581,TEE AC 4X 4[V],UND,51900.0
001582,TEE AC 6x 6[V],UND,235700.0
6225,REDUCC HD UM 1-14 X 1,UND,8700.0
6226,REDUCC HD UM 2 X 1-14,UND,9400.0
6227,REDUCC HD UM 3 X 1-14,UND,21900.0
6228,REDUCC HD UM 3 X 2,UND,9400.0
006188,UNION RIGI RANURADA 1,UND,10500.0
006189,UNION RIGI RANURADA 1.1 4,UND,11000.0
006190,UNION RIGI RANURADA 1.1 2,UND,11500.0
006191,UNION RIGI RANURADA 2,UND,12500.0
006192,UNION RIGI RANURADA 2.1 2,UND,16000.0
006193,UNION RIGI RANURADA 3,UND,16000.0
006194,UNION RIGI RANURADA 4,UND,20500.0
006195,UNION RIGI RANURADA 6,UND,38000.0
006196,UNION RIGI RANURADA 8,UND,68000.0
006197,UNION RIGI RANURADA 10,UND,132000.0
006198,UNION RIGI RANURADA 12,UND,215000.0
3143,CHEQUE HORIZONTAL UL FM 4,UND,352400.0
6213,CODO AC 90 X 2 RA,UND,60000.0
001409,CODO AC 90 X 3RANURADO,UND,25000.0
001405,CODO AC 90 X 4RANURAD,UND,30000.0
1631,"""TUBO A.CARBON D= .1/2""""""",ML,6850.0
001238,"""TUBO A.CARBON D=1,1/4""""""",ML,18200.0
004758,"""TUBO A.CARBON D=3""""""",ML,60200.0
004754,"""TUBO A.CARBON D=4""""""",ML,86000.0
004756,"""TUBO A.CARBON D=6""""""",ML,150600.0
004757,"""TUBO A.CARBON D=8""""""",ML,235000.0
2074,PIEDRA RIO SONGA MANO D=20,M3,47300.0
3321,REJILLA SUM 10 X10 CD-4 VI,UND,80000.0
3320,REJILLA SUM 12 X 12 CD-4 V,UND,85000.0
1476,REJILLA LAM MICROOPERFORAD,UND,135800.0
001220,REJILLA R 18.0 X 10.0,UND,65000.0
001210,LAMINA FIBRA VIDRIO 1 244,UND,85000.0
001213,CINTA FOIL ALUMINIO 3 REFO,ROL,36000.0
001483,LAM.GALVANIZADAC.16,UND,135600.0
SC0201,ELABORACION DE DUCTOS - DUCTEROS,GLB,100.0
000329,SILICONA TRANSPARENTE 781,UND,29900.0
003603,YUMBOLON-THERMOLON 15MM,UND,575960.0
003621,LAM.GALVANIZADAC.22,UND,77000.0
3600,TIRO ANCLAJE AMARILLO,UND,349.0
6041,ANCLAJE PERNO 1-4,UND,310.0
006041,ANCLAJE PERNO 1-4,UND,310.0
1213,CINTA FOIL ALUMINIO 3 REFO,ROL,36000.0
134,ALAMBRE GALVANIZADO # 16,KLS,8200.0
2204,LAMINA ICOPOR AISLADO 1,UND,40000.0
3621,LAM.GALVANIZADAC.22,UND,77000.0
1483,LAM.GALVANIZADAC.16,UND,135600.0
3603,YUMBOLON-THERMOLON 15MM,UND,575960.0
4086,ALAMBRE GALVANIZADO # 18,KG,9900.0
3982,CINTA ALUMINIO IDUSTRIAL,UND,61900.0
6163,DUCTO REDONDO 4 LAM GALV C,ML,38000.0
6164,CODO DUCTO REDONDO 4 C.24,UND,38000.0
6165,UNION DUCTO REDONDO 4 C.24,UND,21000.0
6166,GORRO CHINO 4 REDONDO A.IN,UND,58500.0
3574,LAM.GALVANIZADAC.20,UND,95634.0
641,FILTRO 65 -6 BOLSILLO,UND,193300.0
MORE02,MANO OBRA REFRIGERACION 1 AYUD 1 TECNICO,HC,33960.0
631,FILTRO 30-35 -16X24X2,UND,140000.0
747,PREFILTRO 30-35 -16X20X2,UND,134000.0
749,PREFILTRO 30-35 -20X20X2,UND,140000.0
750,PREFILTRO 30-35 PORC 2-ALU,UND,145000.0
MORE01,MANO OBRA REFRIGERACION 1 AYUDANTE,HH,27160.0
785,FILTRO CARTUCHO 65 PORC 4-,UND,285000.0
681,FILTRO HEPA 9997 3-7.5CM,UND,1850200.0
788,FILTRO HEPA 9997 6-15CM,UND,1950000.0
1020,FILTRO HEPA 99.99-24X24X12,UND,1981000.0
1101,PREFILTRO 30-35 - 24X24X2,UND,166600.0
1103,FILTRO BOLSILLO 85 - 24X24,UND,206000.0
1125,FILTRO CARTUCHO 95 - 24X24,UND,246600.0
1797,AISLANTE TERMICO RUBATEX 7,UND,6500.0
2991,TUBO COBRE.1/2[F],ML,8600.0
3076,UNION CU.1/2LISA,UND,649.0
3762,TUBO COBRE 1 4,ML,4580.0
MQ0157,BOMBA VACIO REFRIGERACION,HRS,25000.0
2509,SOLDADURA ESTANO PLATA 95-,LBS,153000.0
6026,NITROGENO - N2,LBS,19100.0
2892,SOLDADURA COBRE,KLS,8994.0
2992,TUBO COBRE.3/8[F],ML,6400.0
000268,CAÑUELA ALUMINIO 228,ML,10000.0
002087,POLIURETANO EXPAND TIPO A,GLN,18500.0
002088,POLIURETANO EXPAND TIPO B,GLN,18500.0
000269,CAÑUELA ALUMINIO 328M,ML,11000.0
000276,CAÑUELA ALUMINIO 428M,ML,14000.0
000278,CAÑUELA ALUMINIO 628M,ML,16000.0
000585,GAS ISCEON MO49,LBS,17000.0
1047,GAS 134 A DUPONT,LBS,14000.0
1195,GAS PROPANO R 290,KLS,56000.0
1864,GAS R 410,LBS,15300.0
2309,GAS R 507,LBS,19000.0
2476,GAS R 404,LBS,22000.0
2447,GAS R 141 LIMPIEZA,LBS,55000.0
2863,ACETILENO,KLS,22300.0
3355,OXIGENO,M3,17400.0
595,GAS ISCEOM M-29,LBS,24800.0
MOPR01,ARQUITECTO,HH,20500.0
MOPR02,INGENIERO CIVIL,HH,20500.0
MOPR06,INGENIERO DE SUELOS,HH,20500.0
MOVA01,DIBUJANTE-DELINEANTE ARQUITEC.-INGENIERA,HRS,27741.0
005940,EXPEDICION DATOS BASICOS,UND,58000.0
005941,REVISION PROYECTO,UND,124120.0
MOPR05,INGENIERO MECANICO,HH,14121.0
000359,CAPACIDAD SOPORTE TERRENO,UND,178500.0
000360,CAPACIDAD ADHESIVA TERRENO,UND,595000.0
000361,ENSAYO RESISTENCIA MATERIA,UND,178500.0
000362,RESISTENCIA A LA COMPRESIO,UND,59500.0
000363,GRADO COMPACTACION TERRENO,UND,27370.0
000364,UNIFORMIDAD PARTIC MATERIA,UND,41650.0
000365,UNIFORMIDAD TAMA,UND,29750.0
000366,GRADO HUMEDADSUELO,UND,11900.0
000367,GRADO SUELO FINO,UND,23800.0
000368,GRADO PLASTICIDAD SUELO,UND,23800.0
000369,GRADO DUREZASUELO,UND,95200.0
000370,GRADO DUREZASUELO,UND,119000.0
000372,DETERM.PESO ESPECIFICO,UND,47600.0
000373,ENSAYO DENSIDAD SUELO,UND,77350.0
000374,IMPEDIMENT.FACTORES CLIMA,UND,71400.0
6030,PERFORAC A ROTAC. CON DIAM,ML,226100.0
6031,PERFOR A ROTAC.CON DIAMAN,ML,476000.0
6032,PERF A ROTAC CON DIAM EN A,ML,1130500.0
MQ0141,ALQUILER FORMALETA Y CONO,UND,17850.0
000375,PRUEB.RESISTENCIA COMPRES.,UND,41650.0
000376,PRUEB.RESISTENCIA COMPRES.,UND,9520.0
000377,DOSIFICACION DE MATERIALES,UND,261800.0
000378,PRUEB.RESISTENCIA FLEXION,UND,23800.0
000379,DETERM.PESO OPTIMO,UND,23800.0
000381,ENSAYO RESISTENCIA,UND,27370.0
000382,PRUEB.RESISTENCIA LADRILLO,UND,21420.0
000384,PRUEB.RESISTENCIA VIGAS,UND,26180.0
000385,DETERM.COMPUESTO ORGANICO,UND,29750.0
000386,DETERM.RESIST.ABRASION,UND,154700.0
000387,DETERM.PESO ESPEC.EN SUELO,UND,59500.0
000388,DETERM.PESO UNITARIO,UND,35700.0
000411,CAPAC.DE AGARRE DEL ASFALT,UND,59500.0
000412,EXTRACC.ASFALT.DENSID.GRAN,UND,23800.0
000413,DETERM.PESO UNIT DE MEZCLA,UND,29750.0
000414,CANTIDAD PERMIT.ASFALTO,UND,47600.0
000415,EXTRACCION DE UNA MUESTRA,UND,35700.0
000416,DETER.TAMAN.PART.AGREGADOS,UND,41650.0
000417,MUESTRA ASFALT.ANALISIS,UND,23800.0
000418,EXTRACCION DE MUESTRA,UND,8330.0
000579,MEDICION RESIST NUCLEO A,UND,23800.0
000580,MEDICION RESIST NUCLEO 2P,UND,119000.0
000581,MEDICION RESIST NUCLEO 3P,UND,142800.0
000582,MEDICION RESIST NUCLEO 4PU,UND,166600.0
000583,MEDICION RESIST NUCLEO 6P,UND,476000.0
005495,PEAJE PISA,UND,9400.0
005496,PEAJE CATEGORIA 1,UND,8900.0
005497,PEAJE CATEGORIA C,UND,8400.0
