codigo,descripcion,unidad,total
18-21-43,PERFIL CAJONHR C220x 80mm -1.2MM C.18,ML,73831.0
18-21-44,PERFIL CAJONHR C220x 80mm -1.5MM C.16,ML,109427.0
18-21-45,PERFIL CAJONHR C220x 80mm -1.9MM C.14,ML,131029.0
18-21-46,PERFIL CAJONHR C220x 80mm -2.5MM C.12,ML,152767.0
18-21-47,PERFIL CAJONHR C220x 80mm -3.0MM C.11,ML,190050.0
18-21-49,PERFIL CAJONHR C305x 80mm -1.9MM C.14,ML,152532.0
18-21-50,PERFIL CAJONHR C305x 80mm -2.5MM C.12,ML,178926.0
18-21-52,PERFIL CAJONHR C355x110mm -1.9MM C.14,ML,175664.0
18-21-58,"PERFIL CAJONHR C 5x2""-2.0MM""",ML,0.0
18-21-59,"PERFIL ABIERTO HR C 6x2"" -1.5MM""",ML,30571.0
18-21-62,"PERFIL CAJONHR C 6x2"" -1.5MM""",ML,66210.0
18-21-63,"PERFIL CAJONHR C 6x2"" -2.0MM""",ML,73576.0
18-21-64,"PERFIL CAJONHR C 6x2"" -2.5MM""",ML,83214.0
18-21-67,"PERFIL CAJONHR C 6x2.5/8""-2.5MM""",ML,75569.0
18-21-68,"PERFIL CAJONHR C 6x2.5/8""-2.0MM""",ML,69449.0
18-21-71,"PERFIL CAJONHR C 7x2.5/8""-2.0MM""",ML,81424.0
18-21-72,"PERFIL CAJONHR C 7x2.5/8""-2.5MM""",ML,78199.0
18-21-76,"PERFIL CAJONHR C 8x2.5/8""-1.5MM""",ML,74061.0
18-21-77,"PERFIL CAJONHR C 8x2.5/8""-2.0MM""",ML,86338.0
18-21-78,"PERFIL CAJONHR C 8x3""-2.5MM""",ML,83379.0
18-21-83,"PERFIL CAJONHR C 10x2.5/8""-2.0MM""",ML,89272.0
18-21-84,"PERFIL CAJONHR C 10x2.5/8""-2.5MM""",ML,100395.0
18-22-03,PERFIL ABIERTO AG Z160x 60mm -1.9MM C.14,ML,57030.0
18-22-06,PERFIL ABIERTO AG Z220x 80mm -1.9MM C.14,ML,69293.0
18-22-08,PERFIL ABIERTO AG Z305x 80mm -1.9MM C.14,ML,77555.0
18-23-01,PERFIL ABIERTO HR Z160x 60mm -1.2MM C.18,ML,0.0
18-23-02,PERFIL ABIERTO HR Z160x 60mm -1.5MM C.16,ML,39916.0
18-23-03,PERFIL ABIERTO HR Z160x 60mm -2.0MM C.13,ML,47976.0
18-23-04,PERFIL ABIERTO HR Z160x 60mm -2.5MM C.12,ML,56103.0
18-23-05,PERFIL ABIERTO HR Z160x 60mm -3.0MM C.11,ML,64163.0
18-23-07,PERFIL ABIERTO HR Z220x 80mm -2.0MM C.13,ML,49933.0
18-23-09,PERFIL ABIERTO HR Z220x 80mm -3.0MM C.11,ML,82307.0
18-23-10,PERFIL ABIERTO HR Z305x 80mm -1.5MM C.16,ML,57368.0
18-23-11,PERFIL ABIERTO HR Z305x 80mm -2.0MM C.13,ML,70642.0
18-23-12,PERFIL ABIERTO HR Z305x 80mm -2.5MM C.12,ML,71538.0
18-23-13,PERFIL ABIERTO HR Z305x 80mm -3.0MM C.11,ML,97124.0
19-01-02,REPELLO COLUMNA+FILO1:3 (1C),ML,0.0
19-01-03,REPELLO MALLA VENADA 1:3,ML,16084.0
19-01-04,REPELLO MALLA VENADA 1:2,M2,29326.0
19-01-05,REPELLO MEDIA CANA,ML,11747.0
19-01-06,REPELLO MURO1:2,M2,22034.0
19-01-07,REPELLO MURO1:2,ML,14721.0
19-01-08,REPELLO MURO1:3,ML,14247.0
19-01-09,REPELLO MURO1:3,M2,21323.0
19-01-10,REPELLO MURO1:4,M2,19968.0
19-01-11,REPELLO MURO CARGUE1:3,M2,18329.0
19-01-12,REPELLO MURO CULATAS 1:3,M2,21623.0
19-01-13,REPELLO MURO RUSTICO 1:2,M2,25132.0
19-01-14,REPELLO MURO RUSTICO 1:3,M2,24303.0
19-01-15,REPELLO VIGA + FILO [1C],ML,17296.0
19-01-16,REPELLO MURO IMPERMEABLE 1:2,M2,30419.0
19-01-17,REPELLO MURO IMPERMEABLE 1:2,ML,18913.0
19-01-18,REPELLO MURO IMPERMEABLE 1:3,M2,29708.0
19-01-19,REPELLO MURO IMPERMEABLE 1:3,ML,18439.0
19-01-20,REPELLO CARTERA + FILOS 1:3,ML,12501.0
19-01-21,REPELLO MALLA GALLINERO,M2,23881.0
19-02-01,CARGUE REPELLO CIELO MORTERO 1:3,M2,25711.0
19-02-02,GOTERO,ML,7893.0
19-02-03,REPELLO CIELO ESTERILLA 1:3,M2,27776.0
19-02-04,REPELLO CIELO MALLA 1:2,M2,29436.0
19-02-05,REPELLO CIELO MALLA 1:3,M2,28607.0
19-02-06,REPELLO CANECILLO 1:2 [2C],ML,25838.0
19-02-07,REPELLO CIELO 1:2,M2,24819.0
19-02-08,REPELLO CIELO1:2,ML,15915.0
19-02-09,REPELLO CIELO1:3,M2,24036.0
19-02-10,REPELLO CIELO1:3,ML,15442.0
19-02-11,REPELLO LOSA RUSTICO1:3,M2,22260.0
19-02-12,REPELLO VIGA CANAL[3C],ML,30919.0
19-03-01,PEND.IMPERMEAB.CANALES MORT 1:3,ML,0.0
19-03-02,PEND.IMPERMEAB.LOSA 6 A 10 CM MORT 1:2,M2,52671.0
19-03-03,PEND.IMPERMEAB.LOSA 2 A 4 CM MORT 1:3,M2,32102.0
19-03-04,PEND.IMPERMEAB. 5 CM MORT 1:3,M2,35749.0
19-03-05,PEND.IMPERMEAB.LOSA 2 A 4 CM MORT 1:2,M2,32608.0
19-05-01,ENCHAPE CERAMICA 20.1-25.0X40.0-45.0CM,M2,52199.0
19-05-04,CENEFA CER.: LISTELLO COC 4 COMPL 25 C,ML,24724.0
19-05-05,CERAMIC0 PISO-PARED 20-50X20-50CM,M2,59921.0
19-05-14,ENCHAPE CERAMICA 30-40 CMX50-60 CM,M2,82791.0
19-05-15,ENCHAPE CERAMICA 21.0-40.0 MESON,ML,19592.0
19-05-18,ENCHAPE CERAMICA 20x25 10.0-20.0,ML,12810.0
19-05-20,ENCHAPE CERAMICA LAVADERO 1.2*.60(20X20),UND,180697.0
19-05-22,ENCHAPE CERAMICA 20x30 21.0-40.0,ML,20743.0
19-05-23,ENCHAPE CERAMICA 20x30 41.0-60.0,ML,28748.0
19-05-24,ENCHAPE CERAMICA 20X30 DE 1 CALIDAD,M2,52041.0
19-05-25,ENCHAPE CERAMICA 20x30 10.0-20.0,ML,13601.0
19-05-27,ENCHAPE CERAMICA 25X25 - 1 CALIDAD,M2,54371.0
19-05-28,ENCHAPE CERAMICA 25x25 10.0-20.0,ML,33545.0
19-05-29,ENCHAPE CERAMICA 25x25 21.0-40.0 BANCAS,ML,36118.0
19-05-30,ENCHAPE CERAMICA 25x25 41.0-60.0 MESON,ML,39556.0
19-05-32,ENCHAPE CERAMICA 25x35 41.0-60.0 MESON,ML,29285.0
19-05-33,ENCHAPE CERAMICA 25x35,M2,53361.0
19-05-34,ENCHAPE CERAMICA 25x35 21.0-40.0,ML,21100.0
19-05-35,ENCHAPE CERAMICA 25X35 10.-20. DE CALIDA,ML,13780.0
19-05-39,MURETE DUCHA EN CERAMICA 20X20 ML,ML,55949.0
19-05-41,RESANE CERAMICA,ML,22342.0
19-05-42,ENCHAPE CERAMICA 20X20 -1 CALIDAD,M2,54905.0
19-05-43,ENCHAPE CERAMICA 20x20 10.0-20.0,ML,14257.0
19-05-44,ENCHAPE CERAMICA 20x20 21.0-40.0,ML,22646.0
19-05-45,ENCHAPE CERAMICA 20x20 41.0-60.0,ML,30124.0
19-05-46,ENCHAPE PORCELANATO 50-60X50-60,M2,69040.0
19-06-01,ENCHAPE FACHALETA ROJA X ML,ML,31769.0
19-06-02,ENCHAPE FACHALETA LADRILLO LIMPIO M2,M2,57440.0
19-06-03,ENCHAPE FACHALETA LADRILLO LIMPIO POR ML,ML,23859.0
19-06-06,FACHALETA ROJA,M2,58826.0
19-07-06,GRANITO PULIDO BANCA+FALDON(2),ML,90298.0
19-07-07,GRANITO PULIDO MESON+1/2 CANA+BASE+FALDO,ML,151079.0
19-07-08,GRANITO PULIDO MESON+FALDON,M2,157441.0
19-07-09,ENCHAPE GRANO MARMOL,ML,19807.0
19-07-10,MESON GRANO MARMOL,M2,83276.0
19-07-12,PEDESTAL GRANO LAVADO (CARA),ML,22158.0
19-07-13,ROMPEOLAS GRANITO PULIDO,ML,59807.0
19-07-16,GRANITO LAVADO,M2,35369.0
19-07-17,MESON GRANITO NATURAL NACIONAL,CM2,24839.0
19-08-09,MESON POLICUARZO A=0.50-0.60 M E=1CM,ML,246935.0
19-09-01,ESTRIA REPELLO,ML,6054.0
19-09-02,FILOS,ML,4937.0
19-09-03,RECUBRIMIENTO TUBERIA EN MALLA ML.,ML,6349.0
19-09-05,RESANE MALLA VENA + REPELLO,ML,10815.0
19-09-06,RESANE REPELLO CIELO 1:3,ML,7013.0
19-09-07,RESANE REPELLO MURO 1:2,ML,7155.0
19-09-09,RESANE REPELLO MURO 1:3,ML,7013.0
19-09-10,DILATACIONES,ML,6132.0
19-09-11,REPELLO 1:3 CON FIBRA NYLON,M2,15094.0
19-10-01,MESON QUARTZTONE+FALDON+SALPIC 12MM,ML,565926.0
19-10-02,QUARZTONE CARTERA FALDON=12-15CM,ML,136066.0
19-10-03,LAVABO-POZUELO-POCETA QUARZTONE,ML,977158.0
20-01-01,ALISTADO PISO4 CM,M2,24357.0
20-01-02,ALISTADO PISO5 CM,M2,27817.0
20-01-03,ALISTADO PISO6 CM,M2,30799.0
20-01-07,ALISTADO PISO IMPERMEABLE 4 CM,M2,32183.0
20-01-08,ALISTADO PISO IMPERMEABLE 5 CM,M2,37599.0
20-01-09,ANDEN CONCRETO 10CM 2500 PSI,M2,56024.0
20-01-13,BASE CONCRETO MUEBLE,ML,28776.0
20-01-15,CANAL CONCRETO PISO 50x25x08 CM DOBLE,ML,82858.0
20-01-21,CONTRAPISO CONCRETO E= 8CM2.500Psi,M2,45316.0
20-01-22,CONTRAPISO CONCRETO E=10CM2.500Psi,M2,56024.0
20-01-23,CONTRAPISO CONCRETO E=15CM2.500Psi,M2,67156.0
20-01-24,CONTRAPISO REFORZADO E=20CM3.000Psi,M2,97842.0
20-01-25,CONTRAPISO REFORZADO E= 8CM 3.000Psi,M2,49067.0
20-01-26,CONTRAPISO REFORZADO E= 7CM 3.000Psi,M2,44559.0
20-01-27,CONTRAPISO REFORZADO E=10CM 3.000Psi,M2,60712.0
20-01-29,CONTRAPISO REFORZADO E=15CM 3.000Psi,M2,74188.0
20-01-32,ANDEN CONCRETO 10CM 3000 PSI,M2,60232.0
20-01-33,CONTRAPISO CONCRETO E= 6CM 2.500Psi,M2,39388.0
20-01-34,LOSA CONCRE.CANCHA MULTIP E=10CM 3000PSI,M2,58359.0
20-01-35,PISO/CONCR/CANCH/MULT.E=12CM 3000 PSI,M2,65225.0
20-01-36,ALISTADO PISO NIVELADOR (1 CAPA),M2,4697.0
20-01-37,CORDON CONCRETO 2500 PSI (10X20-25CM),ML,32597.0
20-01-38,CUNETA-CANUELA CONC.3000PSI.A=40CM E=5CM,ML,43054.0
20-01-39,SARDINEL TRAPEZOIDAL B(10-15) H=26-35CM,ML,42500.0
20-01-40,ALISTADO PISO ESMALTADO3 CM,M2,21298.0
20-01-41,SARDINEL TRAPEZOIDAL B=(10-15) H=25CM,ML,35415.0
20-01-42,SARDINEL TRAPEZOIDAL B(15-20) H=26-35CM,ML,48202.0
20-01-43,SARDINEL TRAPEZOIDAL B(15-20) H=36-45CM,ML,53587.0
20-01-44,CANAL CONCRETO PISO 20x20x08 CM,ML,59536.0
20-01-45,CANAL CONCRETO PISO 25x30x08 CM,ML,67465.0
20-01-46,CORDON CONCRETO 3100 PSI (10X20-25CM),ML,33128.0
20-01-47,CONTRAPISO REFORZADO E=13CM 4000 PSI,M2,83840.0
20-02-09,CERAMICA 60-70 CM X60-70 CM TRAF 3-4,M2,84464.0
20-02-12,MURETE DUCHA CERAMICA [DOBLE ],ML,77268.0
20-02-13,MURETE DUCHA CERAMICA [SENCILLO],ML,48202.0
20-02-15,PORCELANATO 50- 60X 50 -60 CM,M2,67696.0
20-02-19,CERAMICA 20.01-22.50 X 20.01-22.50 TRAF,M2,0.0
20-02-21,CERAMICA 32.60-35.00x32.60-35.00 TRAF.3,M2,52469.0
20-02-22,CERAMICA 32.60-35.00X32.60-35.00 TRAF.4,M2,53034.0
20-02-23,CERAMICA 40.01-42.50x40.01-42.50 TRAF 3,M2,49358.0
20-02-25,CERAMICA 30.01-32.50x30.01-32.50 TRAF.3,M2,47124.0
20-02-26,CERAMICA 30.01-32.50x30.01-32.50 TRAF.4,M2,50282.0
20-02-28,CERAMICA 32.60-35.00x32.60-35.00 TRAF.4,ML,39261.0
20-02-35,CERAMICA 30.01-32.50x30.01-32.50 TRAF.3,ML,36549.0
20-02-36,CERAMICA 30.01-32.50x30.01-32.50 TRAF.4,ML,38067.0
20-02-37,CERAMICA 20.01-22.50X20.01-22.50 TRAF. 3,ML,37006.0
20-02-38,CERAMICA 40.01-42.50X40.01-42.50,ML,38610.0
20-02-40,PORCELANATO 80 X 80 CM,M2,65989.0
20-03-01,ADOQUIN GRESS [PEATONAL ] H=2.5,M2,56835.0
20-03-02,ADOQUIN GRESS [VEHICULAR] H=5.0,M2,74528.0
20-03-11,TABLETA GRESS 10x10,M2,49383.0
20-03-12,TABLETA GRESS 10x20,M2,40472.0
20-03-14,TABLON GRESS 20X20,M2,62756.0
20-03-17,ZOCALO TABLETA GRESS H=20CM,ML,23806.0
20-03-21,TABLON GRESS 25x25 GRAFILADO,M2,47069.0
20-03-22,TABLETA GRESS 20X20,M2,40967.0
20-03-24,TABLON GRESS 33x33 DILATAC.GRAVA 3-5CM,M2,0.0
20-03-25,TABLON GRESS 33x33 DILATAC.MORTERO 1-2CM,M2,53024.0
20-03-27,TABLON GRESS 15x15 DILATAC.GRAVA 3-5CM,M2,49091.0
20-03-28,TABLETA GRESS 30-35X30-35 -SOBRE LOSA,M2,67193.0
20-03-29,PELDANO GRESS ESCALGRESS 20X20,ML,64713.0
20-04-01,ADOQUIN CONCRETO VEHICULAR CRUZ,M2,54392.0
20-04-03,BALDOSA CEMENTO,M2,89455.0
20-04-07,BALDOSA GRANO # 2-3 30-35x30-35 CONMARMO,M2,96570.0
20-04-10,BALDOSA GRANO # 4-5 30-35X30-35 ALFA D5,M2,106651.0
20-04-14,CENEFA GRANITO PULIDO,ML,40085.0
20-04-21,GRANITO PULIDO[PANO],M2,85882.0
20-04-23,GRAVA LAVADA,M2,49209.0
20-04-26,PELDANO GRANITO,ML,93190.0
20-04-28,PELDANO GRAVILLA LAVADA,ML,65385.0
20-04-35,ADOQUIN CONCRETO PEATONAL CRUZ,M2,54332.0
20-04-38,ADOQUIN CONCRETO VEHICULAR RECTANGULAR,M2,65431.0
20-04-40,BALDOSA GRANO # 4-5 40X40,M2,99701.0
20-04-41,BALDOSA GRANO 30X30,M2,95389.0
20-04-42,BALDOSA GRANO #3 DE 30-35X30-35,M2,114621.0
20-04-44,ADOQUIN CONCRETO PEATONAL GUITARRA,M2,72142.0
20-04-45,CARBONILLA,M2,6091.0
20-04-46,CENEFA GRAVA LAVADA <= 25CMS,ML,13205.0
20-04-47,ADOQUIN CONCRETO ECOLOGICO-GRAMOQUIN,M2,78716.0
20-05-06,BALDOSA VINILO 30X30CM 3.0 MM,M2,80370.0
20-05-07,BALDOSA VINILO 30X30CM 2.0MM,M2,48993.0
20-05-08,BALDOSA VINILO 30X30 1.6 MM,M2,39256.0
20-05-10,ROLLO VINILO 2-3MM ANCHO=2M,M2,107035.0
20-05-11,CAUCHO TIPO TOPEROL,M2,89953.0
20-06-01,AUTONIVELANTE,M2,115527.0
20-06-17,ALLANADO MECANICO ESMALTADO,M2,9977.0
20-06-18,ALLANADO MECANICO ESMALTADO GRIS-NEGRO,M2,21559.0
20-06-19,ALLANADO MECANICO ESMALTADO NEUTRO,M2,18057.0
20-07-01,ENTRAMADO LISTON 2X3 AMARILLO C/50-60CM,M2,27624.0
20-07-03,PISO MADERA MACHIMBRE CHANUL 1.5-2.0CM,M2,81600.0
20-07-06,PISO MADERA LISTON M.H. PINO ROMERON,M2,33178.0
20-07-08,PISO LAMINA TRIPLEX 18MM-ENTRAM.AMARILLO,M2,103610.0
20-07-09,PISO MADERA TABLA CHANUL 2CM,M2,76180.0
20-07-10,PISO MADERA LISTON M.H.GUYMARO 10X2.0CM,M2,70658.0
20-07-11,PISO MADERA TABLA MACHARE 1X10 - 2CM,M2,86197.0
20-07-12,ENTRAMADO CUARTON 2X4 AMARILLO,M2,26651.0
20-08-02,GUARDAESCOBA CEMENTO + PINTURA,ML,10354.0
20-08-04,GUARDAESCOBA MORTERO 1/2 CAÑA,ML,22294.0
20-08-05,GUARDAESCOBA EPOXICO 1/2C #261,ML,35010.0
20-08-08,GUARDAESCOBA GRANITO PREFABRICADO 10CM,ML,14418.0
20-08-09,GUARDAESCOBA GRANITO 1/2 C + DIL. BRONCE,ML,0.0
20-08-10,GUARDAESCOBA GRANITO PREFABRICADO 7CM,ML,15699.0
20-08-13,GUARDAESCOBA PORCELANATO 7X30CM,ML,15834.0
20-08-14,GUARDAESCOBA TABLON,ML,9977.0
20-08-16,GUARDAESCOBA VINISOL 6.8CM,ML,7782.0
20-08-17,GUARDAESCOBA VINISOL 10 CM,ML,13291.0
20-08-18,GUARDAESCOBA CEDRO 8CM,ML,14132.0
20-08-19,GUARDAESCOBA GRANITO 1/2 C + DIL. PLAST.,ML,36035.0
20-08-21,GUARDAESCOBA GRESS H=10CM,ML,13829.0
20-08-22,GUARDAESCOBA GRESS H= 7CM,ML,12709.0
20-08-23,GUARDAESCOBA GRAVA LAVADA,ML,15238.0
20-08-25,GUARDAESCOBA MADERA CEDRO BLANCO H= 8X1C,ML,13913.0
20-09-05,PIRLAN - PIRAGUA ALUMINIO,ML,5406.0
20-09-08,"REJILLA ANGULO HIERRO 1,1/2"" Y VAR.1/2""",ML,187797.0
20-09-09,PULIDA GUARDAESCOBA GRANITO 1/2 CANA (E),ML,26870.0
20-09-10,"BANDA EN ELASTOMERO D=4""X ,1/2""",UND,10630.0
20-09-11,"REJILLA PISO ANGULO 1,1/2""-VARILLA 3/8""",ML,125876.0
20-09-12,DILATACION-JUNTA ASFALTO,ML,851.0
20-10-02,ALLANADO MECANICO+ESMALTADO,M2,12165.0
20-10-03,ESTAMPADO MOLDE+COLOR+SELLO+JUNTA,M2,38317.0
21-01-01,COLOC.PUERTA MADERA,UND,57072.0
21-01-10,NAVE MAD.MACIZA 151-180 CEDRO,UND,2863877.0
21-01-12,NAVE MAD.TRIPLEX 4MM 50- 70 (1N-B) -CAN,UND,194173.0
21-01-15,NAVE MAD.TRIPLEX 61- 80 (1N-B],UND,379114.0
21-01-16,NAVE MAD.TRIPLEX 61- 80 (1N-V)P,UND,726933.0
21-01-17,NAVE MAD.TRIPLEX 61- 80V(1N-V)P,UND,786363.0
21-01-18,NAVE MAD.TRIPLEX 81-100 (1N-B),UND,389722.0
21-01-19,NAVE MAD.TRIPLEX 81-100 (1N-V)P,UND,749602.0
21-01-20,NAVE MAD.TRIPLEX 81-100V(1N-V)P,UND,801736.0
21-01-21,NAVE MAD.TRIPLEX 81-100V(1N-V),UND,687969.0
21-01-26,NAVE MAD.TRIPLEX 100-120 (2N-B),UND,688894.0
21-01-27,NAVE MAD.TRIPLEX 100-120 (2N-V)P,UND,1290209.0
21-01-28,NAVE MAD.TRIPLEX 100-120 (2N-V),UND,1188388.0
21-01-36,NAVE MAD.TRIPLEX 221-250V(2N-V)P,UND,1799142.0
21-01-38,NAVE MACHARE 80-90 C=3X2 P=1X10 H=210C,UND,397920.0
21-01-47,NAVE MAD.TRIPLEX 4MM 50- 70V(1N-V),UND,622761.0
21-01-48,NAVE MAD.TRIPLEX 61- 80 (1N-V),UND,668959.0
21-01-55,NAVE MAD.TRIPLEX ENTABLERA-CEDRO(80-100),UND,1313382.0
21-01-58,NAVE MAD.TIPO FORTEC( 60- 70),UND,127043.0
21-01-59,NAVE MAD.TIPO FORTEC ( 71- 90),UND,183848.0
21-01-60,NAVE MAD.TIPO FORTEC ( 91-100),UND,197089.0
21-01-61,NAVE MAD.TIPO FORTEC (101-150),UND,342292.0
21-01-62,NAVE MAD.TRIPLEX 4MM 55- 75CM-ECONOMICA,UND,173100.0
21-01-63,NAVE MAD.TRIPLEX 4MM 80-110CM-ECONOMICA,UND,197916.0
21-01-74,NAVE MAD.TRIPLEX 4MM 60- 75CM-NORMAL,UND,184873.0
21-01-76,NAVE MAD. RH 81-100 (1N-B),UND,415513.0
21-01-77,NAVE MAD. RH 81-100 (1N-C),UND,443727.0
21-01-78,NAVE MAD RH 81-100 (1N-V)P,UND,572021.0
21-01-79,NAVE MAD RH 100-120 (2N-B),UND,707417.0
21-01-80,NAVE MAD RH 100-120 (2N-V)P,UND,818025.0
21-01-81,NAVE MAD RH 121-140 (2N-V)P,UND,903483.0
21-01-82,NAVE MAD RH 161-180 (2N-V)P,UND,1089383.0
21-01-83,NAVE MAD RH 181-200 (2N-V),UND,0.0
21-01-84,NAVE MAD. RH 161-180 (2N-B),UND,929775.0
21-02-01,INST.MARCO VENT.MAD.(VANO 1 M2),M2,33550.0
21-02-02,INSTALACION VENTANA DE MADERA(VANO 1 M2),M2,33550.0
21-04-09,MUEBLE BAJO MESON LAMINA RH,ML,538720.0
21-04-12,MUEBLE PROTECCION TUBERIAS DE 31X35CM,ML,278395.0
21-04-13,MUEBLE PROTECCION TUBERIAS DE 20X25CM,ML,248593.0
21-04-14,MUEBLE PROTECCION TUBERIAS DE 26X30CM,ML,270199.0
21-04-15,TAPA-REPISA DUCTOS GASES MED.26/30,ML,270199.0
21-05-01,PASAMANOS MADERA CEDRO A=15CM E=2CM,ML,58966.0
21-05-02,PROTECTOR MADERA CEDRO A=10CM E=2CM,ML,54261.0
21-05-03,PROTECTOR MADERA CEDRO A=30CM E=2CM,ML,113472.0
21-05-04,PROTECTOR MADERA CEDRO20 CM,ML,89500.0
21-05-05,PROTECTOR MADERA TRIPLEX 20 CM,ML,78824.0
21-05-06,PROTECTOR MADERA TRIPLEX 30 CM,ML,104803.0
21-05-07,PROTECTOR MADERA-ACRILICO 20 CMS,ML,120675.0
21-06-02,VIGA MADERA CHANUL 3x6x4MTS CEPILL-CANT.,ML,39406.0
21-06-03,PUNTA DE CAN (BORDE REDONDEADO-CEPILLADO,UND,23935.0
21-06-04,VIGA MADERA CHANUL 3x6x6MTS CEPILL-CANT.,ML,34092.0
21-06-05,VIGA MADERA CHANUL 2X5X3MTS CEPILL-CANT.,ML,23520.0
21-08-04,ENCHAPE LISTON MACH.PINO PATULA,M2,39990.0
21-09-01,MARCO MAD.AMARILLO-NOGAL 80-100 H=210CM,UND,180187.0
21-09-02,"MARCO PINO CEPILLADO MSD 80-100CM A=4-6""",UND,0.0
21-09-03,MARCO MACHARE 80-90 H=210C,UND,173671.0
21-10-01,CAMBIO RIEL CAJON-SIMILAR-GUIA EXTENSION,UND,92419.0
22-01-01,VENTANA LAM.PERSIANA FIJA CAL.20,M2,212382.0
22-01-02,VENTANA LAM.VIDRIO SENCILLA CAL.20 COR.,M2,217822.0
22-01-03,VENTANA LAM.VIDRIO-VARILLA C.20 BASCUL.,M2,257205.0
22-01-04,VENTANA LAM.VIDRIO-VARILLA CAL.20 BAT.,M2,263177.0
22-01-05,VENTANA LAM.VIDRIO-VARILLA CAL.20 COR.,M2,269965.0
22-01-06,VENTANA LAM.VIDRIO-VARILLA CAL.20 FIJA,M2,0.0
22-01-07,LUCETA LAMINA CORR H<0.50 CAL.20,ML,153334.0
22-01-08,LUCETA LAMINA FIJA H <0.50 CAL.20,ML,74446.0
22-02-01,MARCO VENTANA LAM.CEL.H <0.50 M CAL.20,ML,74746.0
22-02-02,MARCO VENTANA LAM.CEL.H >0.51 M CAL.20,M2,126604.0
22-03-02,NAVE LAM.ENTAMB.CAL.20 COR.,M2,297986.0
22-03-03,NAVE LAM.ENTAMB.CAL.20 VAI.,M2,287312.0
22-03-04,NAVE LAM.ENTAMB.CORREDIZA-FUELLE CAL.20,M2,260336.0
22-03-05,NAVE LAM.ENTAMB.VIDRIOCAL.20 BAT.,M2,186833.0
22-03-06,NAVE LAM.ENTAMB.VIDRIO CAL.20 COR.,M2,254792.0
22-03-07,NAVE LAM.ENTAMB.VIDRIO CAL.20 VAI.,M2,184380.0
22-03-08,NAVE LAM.ENTAMB.VIDRIO-REJA CAL.20 BAT.,M2,121521.0
22-03-09,NAVE LAM.ENTAMB.VIDRIO-REJA CAL.20 COR.,M2,137309.0
22-03-10,NAVE LAM.ENTAMB.VIDRIO-REJA CAL.20 VAI.,M2,227328.0
22-03-11,NAVE LAM.LLENA GALVANIZADA CAL.20 BAT.,M2,225588.0
22-03-12,NAVE LAM.LLENACAL.20 BAT.,M2,175242.0
22-03-13,NAVE LAM.LLENACAL.20 COR.,M2,251374.0
22-03-14,NAVE LAM.LLENA CAL.20 VAI.,M2,175242.0
22-03-15,NAVE LAM.LLENA BAT.+CERR.+PINT CAL.20,UND,329067.0
22-03-19,ARREGLO NAVE LAMINA,M2,119571.0
22-04-01,MARCO LAM. 0.70-1.0 M CAL.20 LISO S/LUCE,UND,81962.0
22-04-02,MARCO LAM. 0.70-1.0 M CAL.20 PEST C/LUCE,UND,144831.0
22-04-03,MARCO LAM. 0.70-1.0 M CAL.20 PEST S/LUCE,UND,114766.0
22-04-04,MARCO LAM. 1.01-1.5 M CAL.20 LISO S/LUCE,UND,100549.0
22-04-05,MARCO LAM. 1.01-1.5 M CAL.20 PEST S/LUCE,UND,162644.0
22-04-06,MARCO LAM. 1.51-2.0 M CAL.20 LISO S/LUCE,UND,129698.0
22-04-07,MARCO LAM. 1.51-2.0 M CAL.20 PEST S/LUCE,UND,189062.0
22-04-08,MARCO LAM.GALV.0.70-1.0 CAL.20 PEST C/LU,UND,188730.0
22-04-09,ARREGLO MARCO LAMINA,UND,106430.0
22-06-01,"BARANDA-PASAM.LAM. TUB.1,1/2x1,1/2"" C.20",M2,0.0
22-06-02,BARANDA-PASAM.LAM. TUB.2 x2 C.20,M2,204611.0
22-06-03,BARANDA-PASAM.LAM. TUB.3 x1/1x1 C.20,M2,165479.0
22-06-05,"BARANDA INDIV.TUBO GALV. 1,1/2"" C/SOPORT",ML,76921.0
22-06-06,"BARANDA INDIV.TUBO GALV. 2"" C/SOPORT",ML,83645.0
22-06-07,"BARANDA-PASAM.LAM.GALV 2,1/2x1,1/2x1,1/2",ML,215757.0
22-06-09,"BARANDA-PASAM.TUB.GALV 1,1/2x1",M2,220333.0
22-06-10,"BARANDA-PASAM.TUB.GALV 2x ,1/2 VAR.",M2,220333.0
22-06-11,BARANDA-PASAM.TUB.GALV 2x1,M2,330797.0
22-06-12,"PASAMANOS TUBO GALV. 1,1/2"" S/BARROTES""",M2,239426.0
22-06-13,"PASAMANOS TUBO GALV. 2""S/BARROTES""",M2,274648.0
22-06-14,"PASAMANOS-PARED TUBO GALV. 1,1/2"" C/SOP.",ML,227328.0
22-07-01,CLOSET LAMINA LISA CAL.20 CORRED/EMBIZ.,M2,253828.0
22-08-01,"REJA SEGUR.LAMI.TUB.1,1/2""x1,1/2 CAL.20",M2,190007.0
22-08-03,"ARREGLO REJA LAMINA TUBUL. 1,1/2""x1,1/2""",M2,98556.0
22-08-04,REJA CLARABOYA LAM.TECHO 0.60*0.80 M C18,UND,262828.0
22-09-01,INST.MARCO VENT.LAM.CEL.REJA H<=0.5M C20,ML,28956.0
22-09-02,INSTALACION LUCETA LAMINA H<=0.50M,ML,26907.0
22-09-03,INSTALACION MARCO PUERTA LAMINA CAL.20,UND,32416.0
