codigo_recurso,descripcion_recurso,unidad_recurso,cantidad_recurso,desper,vr_unitario,vr_parcial,codigo_analisis
003349,ANTICORROSIVO ROJO,GLN,0.09,0.0,43500.0,3915.0,18-20-30
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.166,0.0,11996.0,1991.0,18-20-30
005668,PERFIL AG C355mmx110mm-1.9,UND,0.333,0.0,387600.0,129071.0,18-20-30
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.06,0.0,17897.0,1074.0,18-20-30
MOCT02,MANO OBRA CARP.TALLER2 AYUDANTE-1 OFI,HRS,0.5,0.0,41833.0,20917.0,18-20-30
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.11,0.0,25391.0,2793.0,18-20-30
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-20-30
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-20-30
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,18-20-30
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.07,0.0,48500.0,3395.0,18-20-30
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-20-30
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,0.05,0.0,1.0,0.0,18-20-30
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-07
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.05,0.0,11996.0,600.0,18-21-07
003927,ANTICORROSIVO PHCL,GLN,0.04,0.0,39500.0,1580.0,18-21-07
005653,PERFIL HR C120mmx 60mm-1.5,UND,0.166,0.0,128848.0,21389.0,18-21-07
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-07
MOCT01,MANO OBRA CARP.TALLER 1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,18-21-07
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-07
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-07
MQ0118,SOLDADOR,DIA,0.05,0.0,47600.0,2380.0,18-21-07
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-07
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-07
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-08
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-08
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-08
005652,PERFIL HR C120mmx 60mm-2.0,UND,0.166,0.0,166464.0,27633.0,18-21-08
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-08
MOCT01,MANO OBRA CARP.TALLER 1 AYUDANTE-1 OFI,HC,0.25,0.0,25391.0,6348.0,18-21-08
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-08
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-08
MQ0118,SOLDADOR,DIA,0.05,0.0,47600.0,2380.0,18-21-08
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-08
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-08
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-11
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-11
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-11
005658,PERFIL HR C160mmx 60mm-1.2,UND,0.166,0.0,65990.0,10954.0,18-21-11
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-11
MOCT01,MANO OBRA CARP.TALLER 1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-11
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-11
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-11
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-11
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-11
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-11
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-12
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-12
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-12
005657,PERFIL HR C160mmx 60mm-1.5,UND,0.166,0.0,146044.0,24243.0,18-21-12
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-12
MOCT01,MANO OBRA CARP.TALLER 1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-12
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-12
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-12
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-12
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-12
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-13
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-13
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-13
005712,PERFIL HR C160mmx 60mm-2.0,UND,0.166,0.0,194616.0,32306.0,18-21-13
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-13
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-13
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-13
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-13
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-13
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-13
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-13
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-14
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-14
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-14
005656,PERFIL HR C160mmx 60mm-2.5,UND,0.166,0.0,243576.0,40434.0,18-21-14
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-14
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-14
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-14
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-14
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-14
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-14
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-14
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-15
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-15
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-15
005655,PERFIL HR C160mmx 60mm-3.0,UND,0.166,0.0,292128.0,48493.0,18-21-15
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-15
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-15
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-15
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-15
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-15
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-15
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-15
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-16
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-16
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-16
005661,PERFIL HR C220mmx 80mm-1.2,UND,0.166,0.0,88130.0,14630.0,18-21-16
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-16
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-16
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.05,0.0,26000.0,1300.0,18-21-16
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-16
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-16
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-16
001839,PERFIL HR C220mmx 80mm-1.5,UND,0.166,0.0,195024.0,32374.0,18-21-17
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-17
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-17
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-17
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-17
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-17
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-17
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.04,0.0,26000.0,1040.0,18-21-17
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-17
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-17
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-17
001858,PERFIL HR C220mmx 80mm-1.9,UND,0.166,0.0,259896.0,43143.0,18-21-18
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-18
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-18
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-18
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-18
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-18
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-18
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.04,0.0,26000.0,1040.0,18-21-18
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-18
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-18
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-18
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-19
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-19
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-19
005660,PERFIL HR C220mmx 80mm-2.5,UND,0.166,0.0,325176.0,53979.0,18-21-19
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-19
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-19
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-19
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-19
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-19
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-19
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-19
002787,DISOLVENTE,GLN,0.025,0.0,45000.0,1125.0,18-21-20
003927,ANTICORROSIVO PHCL,GLN,0.05,0.0,39500.0,1975.0,18-21-20
005659,PERFIL HR C220mmx 80mm-3.0,UND,0.166,0.0,390048.0,64748.0,18-21-20
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-20
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-20
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.05,0.0,25391.0,1270.0,18-21-20
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-20
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-20
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-20
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-20
002177,PERFIL HR C305mmx 80xx-2.0,UND,0.166,0.0,319056.0,52963.0,18-21-22
002787,DISOLVENTE,GLN,0.03,0.0,45000.0,1350.0,18-21-22
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-22
003927,ANTICORROSIVO PHCL,GLN,0.06,0.0,39500.0,2370.0,18-21-22
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-22
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-22
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.06,0.0,25391.0,1523.0,18-21-22
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-22
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-22
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-22
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-22
002787,DISOLVENTE,GLN,0.03,0.0,45000.0,1350.0,18-21-24
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-24
003927,ANTICORROSIVO PHCL,GLN,0.06,0.0,39500.0,2370.0,18-21-24
005662,PERFIL HR C305mmx 80mm-3.0,UND,0.166,0.0,478584.0,79445.0,18-21-24
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-24
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-24
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.06,0.0,25391.0,1523.0,18-21-24
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-24
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-24
MQ0301,HERRAMIENTA MENOR,GLB,0.2,0.0,1600.0,320.0,18-21-24
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-24
002787,DISOLVENTE,GLN,0.03,0.0,45000.0,1350.0,18-21-25
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-25
003927,ANTICORROSIVO PHCL,GLN,0.06,0.0,39500.0,2370.0,18-21-25
005667,PERFIL HR C355mmx110mm-2.0,UND,0.166,0.0,387600.0,64342.0,18-21-25
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-25
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-25
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.06,0.0,25391.0,1523.0,18-21-25
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-25
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-25
MQ0301,HERRAMIENTA MENOR,GLB,0.3,0.0,1600.0,480.0,18-21-25
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.04,0.0,48500.0,1940.0,18-21-25
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-25
002787,DISOLVENTE,GLN,0.03,0.0,45000.0,1350.0,18-21-27
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.06,0.0,11996.0,720.0,18-21-27
003927,ANTICORROSIVO PHCL,GLN,0.06,0.0,39500.0,2370.0,18-21-27
005665,PERFIL HR C355mmx110mm-3.0,UND,0.166,0.0,581400.0,96512.0,18-21-27
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.025,0.0,17897.0,447.0,18-21-27
MOCT01,MANO OBRA CARP.TALLER 1 AYUDANTE-1 OFI,HC,0.4,0.0,25391.0,10156.0,18-21-27
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.06,0.0,25391.0,1523.0,18-21-27
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.02,0.0,26000.0,520.0,18-21-27
MQ0118,SOLDADOR,DIA,0.06,0.0,47600.0,2856.0,18-21-27
MQ0301,HERRAMIENTA MENOR,GLB,0.3,0.0,1600.0,480.0,18-21-27
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.04,0.0,48500.0,1940.0,18-21-27
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-27
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-28
003349,ANTICORROSIVO ROJO,GLN,0.08,0.0,43500.0,3480.0,18-21-28
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.166,0.0,11996.0,1991.0,18-21-28
005650,PERFIL HR C 60mmx 40mm-1.2,UND,0.333,0.0,31215.0,10395.0,18-21-28
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-28
MOCT02,MANO OBRA CARP.TALLER 2 AYUDANTE-1 OFI,HRS,0.5,0.0,41833.0,20917.0,18-21-28
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.1,0.0,25391.0,2539.0,18-21-28
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-28
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-28
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,18-21-28
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.04,0.0,48500.0,1940.0,18-21-28
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-28
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,0.05,0.0,1.0,0.0,18-21-28
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-34
003349,ANTICORROSIVO ROJO,GLN,0.08,0.0,43500.0,3480.0,18-21-34
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.166,0.0,11996.0,1991.0,18-21-34
005653,PERFIL HR C120mmx 60mm-1.5,UND,0.34,0.0,128848.0,43808.0,18-21-34
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-34
MOCT02,MANO OBRA CARP.TALLER 2 AYUDANTE-1 OFI,HRS,0.5,0.0,41833.0,20917.0,18-21-34
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.1,0.0,25391.0,2539.0,18-21-34
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-34
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-34
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.04,0.0,48500.0,1940.0,18-21-34
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-34
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,0.05,0.0,1.0,0.0,18-21-34
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-35
003349,ANTICORROSIVO ROJO,GLN,0.08,0.0,43500.0,3480.0,18-21-35
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.166,0.0,11996.0,1991.0,18-21-35
005652,PERFIL HR C120mmx 60mm-2.0,UND,0.34,0.0,166464.0,56598.0,18-21-35
MOAG02,MANO OBRA ALBANILERIA 2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-35
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.1,0.0,25391.0,2539.0,18-21-35
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-35
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-35
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.04,0.0,48500.0,1940.0,18-21-35
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-35
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,0.05,0.0,1.0,0.0,18-21-35
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-38
003349,ANTICORROSIVO ROJO,GLN,0.08,0.0,43500.0,3480.0,18-21-38
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.08,0.0,11996.0,960.0,18-21-38
005658,PERFIL HR C160mmx 60mm-1.2,UND,0.333,0.0,65990.0,21975.0,18-21-38
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-38
MOCT02,MANO OBRA CARP.TALLER2 AYUDANTE-1 OFI,HRS,0.5,0.0,41833.0,20917.0,18-21-38
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.1,0.0,25391.0,2539.0,18-21-38
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-38
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-38
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,18-21-38
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.05,0.0,48500.0,2425.0,18-21-38
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-38
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,0.05,0.0,1.0,0.0,18-21-38
001839,PERFIL HR C220mmx 80mm-1.5,UND,0.333,0.0,195024.0,64943.0,18-21-39
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-39
003349,ANTICORROSIVO ROJO,GLN,0.08,0.0,43500.0,3480.0,18-21-39
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.166,0.0,11996.0,1991.0,18-21-39
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-39
MOCT02,MANO OBRA CARP.TALLER2 AYUDANTE-1 OFI,HRS,0.5,0.0,41833.0,20917.0,18-21-39
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.1,0.0,25391.0,2539.0,18-21-39
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-39
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-39
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,18-21-39
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.05,0.0,48500.0,2425.0,18-21-39
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-39
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,0.05,0.0,1.0,0.0,18-21-39
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-40
003349,ANTICORROSIVO ROJO,GLN,0.08,0.0,43500.0,3480.0,18-21-40
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.166,0.0,11996.0,1991.0,18-21-40
005712,PERFIL HR C160mmx 60mm-2.0,UND,0.333,0.0,194616.0,64807.0,18-21-40
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-40
MOCT02,MANO OBRA CARP.TALLER2 AYUDANTE-1 OFI,HRS,0.5,0.0,41833.0,20917.0,18-21-40
MOPI02,MANO OBRA PINTURA2 AYUDANTE-1 OFI,HC,0.1,0.0,34339.0,3434.0,18-21-40
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-40
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-40
MQ0301,HERRAMIENTA MENOR,GLB,1.0,0.0,1600.0,1600.0,18-21-40
MQ0401,OXICORTE (OXIGENO-ACETILENO),DIA,0.05,0.0,48500.0,2425.0,18-21-40
MQ0601,ANDAMIO METALICO TUBULAR,U/D,0.1,0.0,1100.0,110.0,18-21-40
002787,DISOLVENTE,GLN,0.05,0.0,45000.0,2250.0,18-21-42
003569,"""SOLDADURA 6011 x 1/8""""""",KLS,0.2,0.0,11996.0,2399.0,18-21-42
003927,ANTICORROSIVO PHCL,GLN,0.08,0.0,39500.0,3160.0,18-21-42
005655,PERFIL HR C160mmx 60mm-3.0,UND,0.333,0.0,292128.0,97279.0,18-21-42
MOAG02,MANO OBRA ALBANILERIA2 AYUDANTE,HC,0.05,0.0,17897.0,895.0,18-21-42
MOCT01,MANO OBRA CARP.TALLER1 AYUDANTE-1 OFI,HC,0.5,0.0,25391.0,12696.0,18-21-42
MOPI01,MANO OBRA PINTURA1 AYUDANTE-1 OFI,HC,0.1,0.0,25391.0,2539.0,18-21-42
MQ0111,PULIDORA CON PIEDRA O DISCO,DIA,0.08,0.0,26000.0,2080.0,18-21-42
MQ0118,SOLDADOR,DIA,0.12,0.0,47600.0,5712.0,18-21-42
